movie_id,title,status,year,revenue,budget,budget to rev ,popularity,Genre,production_countries,Genre (raw)
4520092,Thor: The Dark World,Released,2013,644783140,170000000,3.792842,59.968,Action,United States of America,"Action, Adventure, Fantasy"
4522397,The Lost Boys,Released,1987,32222567,8500000,3.79089023529412,36.706,Horror,United States of America,"Horror, Comedy, Thriller"
4523421,The Color of Money,Released,1986,52293982,13800000,3.78941898550725,19.519,Drama,United States of America,Drama
4565380,The Fast and the Furious,Released,1954,250000,66000,3.78787878787879,4.529,Action,United States of America,"Action, Crime, Drama"
4522659,Violent Night,Released,2022,75734910,20000000,3.7867455,60.01,Action,United States of America,"Action, Comedy, Crime, Thriller"
4523502,The Specialist,Released,1994,170362582,45000000,3.78583515555556,24.896,Action,"Peru, United States of America","Action, Thriller"
4523049,Cold War,Released,2018,18754051,4954500,3.78525602987183,10.183,Drama,"France, Poland, United Kingdom","Drama, Romance, War, Music"
4521379,Before I Fall,Released,2017,18900000,5000000,3.78,13.67,Drama,"Canada, United States of America","Drama, Mystery, Thriller, Fantasy"
4527463,The Rookie,Released,2002,75597042,20000000,3.7798521,15.274,Drama,United States of America,"Drama, Family"
4522191,The Naked Gun 2½: The Smell of Fear,Released,1991,86930411,23000000,3.77958308695652,34.268,Comedy,United States of America,"Comedy, Crime"
4522302,Vantage Point,Released,2008,151161491,40000000,3.779037275,18.771,Drama,"Mexico, Spain, United States of America","Drama, Action, Thriller, Crime"
4525235,Hang 'em High,Released,1968,6800000,1800000,3.77777777777778,24.201,Western,United States of America,Western
4807929,PWWA Champions United,Released,2013,33421,8876,3.76532221721496,0.6,Action,Australia,"Action, Drama"
4523789,Timecop,Released,1994,101646581,27000000,3.76468818518519,16.288,Thriller,"United States of America, Japan","Thriller, Science Fiction, Action, Crime"
4521387,Sleepers,Released,1996,165615285,44000000,3.76398375,24.691,Crime,United States of America,"Crime, Drama, Thriller"
4521294,Pineapple Express,Released,2008,101624843,27000000,3.76388307407407,17.322,Action,United States of America,"Action, Comedy, Crime"
4520357,Sonic the Hedgehog,Released,2020,319715683,85000000,3.76136097647059,53.708,Action,"Japan, United States of America","Action, Science Fiction, Comedy, Family"
4522606,The Forest,Released,2016,37608299,10000000,3.7608299,13.533,Horror,United States of America,"Horror, Thriller, Mystery"
4520038,Doctor Strange,Released,2016,676343174,180000000,3.75746207777778,70.535,Action,United States of America,"Action, Adventure, Fantasy"
4524109,Loving Pablo,Released,2017,17535962,4667008,3.75743131359535,12.591,Crime,"Bulgaria, Spain","Crime, Drama"
4520348,Into the Wild,Released,2007,56255142,15000000,3.7503428,30.993,Adventure,United States of America,"Adventure, Drama"
4528670,Convoy,Released,1978,45000000,12000000,3.75,29.925,Action,United States of America,"Action, Comedy"
4520812,School of Rock,Released,2003,131095990,35000000,3.74559971428571,22.223,Comedy,"Germany, United States of America","Comedy, Music"
4521073,The Fighter,Released,2010,93617009,25000000,3.74468036,18.173,Drama,United States of America,Drama
4527571,Boo! A Madea Halloween,Released,2016,74827344,20000000,3.7413672,10.147,Comedy,United States of America,"Comedy, Horror"
4527776,Oliver!,Released,1968,37402877,10000000,3.7402877,19.885,Drama,United Kingdom,"Drama, Family, Music"
4526685,A Madea Family Funeral,Released,2019,74747725,20000000,3.73738625,12.264,Comedy,United States of America,Comedy
4520069,Harry Potter and the Half-Blood Prince,Released,2009,933959197,250000000,3.735836788,121.735,Adventure,"United Kingdom, United States of America","Adventure, Fantasy"
4531427,The Spiral Staircase,Released,1946,2800000,750000,3.73333333333333,10.462,Mystery,United States of America,"Mystery, Thriller, Horror"
4554176,House of Good and Evil,Released,2013,560000,150000,3.73333333333333,3.751,Horror,United States of America,"Horror, Thriller"
4530924,Bronco Billy,Released,1980,24265583,6500000,3.73316661538462,15.619,Drama,United States of America,"Drama, Romance, Comedy"
4521105,Lone Survivor,Released,2013,149295601,40000000,3.732390025,52.059,War,United States of America,"War, Action, Drama, History"
4527960,Funny Girl,Released,1968,52223306,14000000,3.73023614285714,15.987,Comedy,United States of America,"Comedy, Drama, Romance"
4576249,Pokkiri Raja,Released,2010,4700000,1260000,3.73015873015873,2.556,Action,India,Action
4532807,Toilet: A Love Story,Released,2017,13800000,3700000,3.72972972972973,8.088,Comedy,India,"Comedy, Drama, Romance"
4523655,Nick and Norah's Infinite Playlist,Released,2008,33556631,9000000,3.72851455555556,16.835,Comedy,United States of America,"Comedy, Music, Drama"
4520776,Interview with the Vampire,Released,1994,223664608,60000000,3.72774346666667,39.342,Horror,United States of America,"Horror, Drama, Fantasy"
4538279,Gabbar Is Back,Released,2015,41000000,11000000,3.72727272727273,5.63,Drama,India,"Drama, Action"
4522025,Before Midnight,Released,2013,11176469,3000000,3.72548966666667,14.361,Romance,"Greece, United States of America","Romance, Drama"
4541003,Loose Cannons,Released,1990,5585154,1500000,3.723436,6.899,Comedy,United States of America,"Comedy, Crime"
4658419,Malapata,Released,2017,93039,25000,3.72156,1.4,Comedy,Portugal,Comedy
4523598,Taxi 4,Released,2007,65125001,17500000,3.72142862857143,13.44,Action,France,"Action, Comedy"
4520271,Now You See Me 2,Released,2016,334901337,90000000,3.72112596666667,33.753,Crime,"Hong Kong, United States of America","Crime, Thriller, Action, Mystery"
4522739,Michael Clayton,Released,2007,92991835,25000000,3.7196734,16.062,Drama,United States of America,"Drama, Thriller, Mystery, Crime"
4526364,Father There Is Only One 2,Released,2020,14871307,4000000,3.71782675,25.913,Comedy,Spain,"Comedy, Family"
4520286,Monsters University,Released,2013,743559607,200000000,3.717798035,44.116,Animation,United States of America,"Animation, Family"
4528591,In Cold Blood,Released,1967,13007551,3500000,3.71644314285714,14.255,Crime,United States of America,"Crime, Drama"
4525982,Watership Down,Released,1978,3713768,1000000,3.713768,13.231,Adventure,United Kingdom,"Adventure, Animation, Drama"
4522873,Jeepers Creepers 2,Released,2003,63102666,17000000,3.71192152941177,44.939,Horror,United States of America,Horror
4533308,The Adventures of Huck Finn,Released,1993,24103594,6500000,3.70824523076923,5.941,Adventure,United States of America,"Adventure, Drama, Family"
4521684,Air Force One,Released,1997,315156409,85000000,3.70772245882353,26.357,Action,United States of America,"Action, Thriller"
4520321,X2,Released,2003,407711549,110000000,3.70646862727273,1.157,Adventure,United States of America,"Adventure, Action, Science Fiction"
4526521,Black Christmas,Released,2019,18529730,5000000,3.705946,10.006,Horror,"New Zealand, United States of America","Horror, Mystery, Thriller"
4529456,Grand Hotel,Released,1932,2594000,700000,3.70571428571429,11.747,Drama,United States of America,"Drama, Romance"
4526078,Emma,Released,1996,22231658,6000000,3.70527633333333,13.653,Romance,United States of America,"Romance, Comedy, Drama"
4523311,Ali G Indahouse,Released,2002,25900000,7000000,3.7,16.46,Comedy,"France, Germany, United Kingdom",Comedy
4555039,Doraemon: Nobita and the Tin Labyrinth,Released,1993,14800000,4000000,3.7,13.535,Adventure,Japan,"Adventure, Animation"
4613929,Pattiyal,Released,2006,3700000,1000000,3.7,2.437,Crime,India,Crime
4520936,Everest,Released,2015,203427584,55000000,3.69868334545455,28.694,Adventure,"Iceland, United States of America, United Kingdom","Adventure, Drama, History"
4522932,21 & Over,Released,2013,48065672,13000000,3.69735938461538,12.952,Comedy,United States of America,Comedy
4524569,Mia and the White Lion,Released,2018,35487190,9600000,3.69658229166667,18.407,Adventure,"South Africa, Germany, France","Adventure, Family, Drama"
4524502,Searching for Sugar Man,Released,2012,3696196,1000000,3.696196,12.147,Music,"Finland, South Africa, Sweden, United Kingdom, United States of America","Music, Documentary"
4521214,Resident Evil: Retribution,Released,2012,240159255,65000000,3.69475776923077,4.209,Action,"Canada, Germany, United States of America","Action, Horror, Science Fiction"
4523660,A Nightmare on Elm Street: The Dream Child,Released,1989,22168359,6000000,3.6947265,33.453,Horror,United States of America,"Horror, Thriller"
4525685,Obsessed,Released,2009,73830340,20000000,3.691517,17.768,Drama,United States of America,"Drama, Thriller"
4521196,The Heat,Released,2013,158674180,43000000,3.69009720930233,21.735,Action,"United Kingdom, United States of America","Action, Comedy, Crime"
4525531,The Brood,Released,1979,5000000,1355000,3.690036900369,13.184,Horror,Canada,"Horror, Science Fiction"
4522032,Elite Squad,Released,2007,14759148,4000000,3.689787,31.549,Drama,Brazil,"Drama, Action, Crime"
4523753,The Cider House Rules,Released,1999,88545092,24000000,3.68937883333333,12.759,Drama,United States of America,Drama
4528921,The Public Enemy,Released,1931,557000,151000,3.6887417218543,13.099,Crime,United States of America,"Crime, Drama"
4521510,A Cinderella Story,Released,2004,70067909,19000000,3.68778468421053,26.336,Comedy,"Canada, United States of America","Comedy, Family, Romance"
4521012,Sonic the Hedgehog 2,Released,2022,405421518,110000000,3.68565016363636,142.66,Action,"Japan, United States of America","Action, Adventure, Family, Comedy"
4520031,Shutter Island,Released,2010,294800000,80000000,3.685,56.595,Drama,United States of America,"Drama, Thriller, Mystery"
4524490,Working Girl,Released,1988,103173635,28000000,3.68477267857143,13.631,Comedy,United States of America,"Comedy, Romance, Drama"
4533444,Witchboard,Released,1986,7369373,2000000,3.6846865,11.456,Horror,"United Kingdom, United States of America","Horror, Mystery, Thriller"
4590830,Phoonk,Released,2008,2760000,750000,3.68,3.557,Drama,India,"Drama, Horror, Mystery"
4535675,Why Did I Get Married?,Released,2007,55184721,15000000,3.6789814,7.763,Comedy,United States of America,"Comedy, Drama"
4522928,The Muppets,Released,2011,165184237,45000000,3.67076082222222,21.842,Comedy,United States of America,"Comedy, Music"
4522187,Creed III,Released,2023,275248615,75000000,3.66998153333333,164.985,Drama,United States of America,"Drama, Action"
4677305,DeMarcus Cousins Presents Boogie's Comedy Slam,Released,2020,1500000,409000,3.66748166259169,1.625,Comedy,United States of America,Comedy
